ID,Track ID,song_title,artist,speechiness,key,acousticness,loudness,mode,energy,danceability,liveness,time_signature,tempo,language,weather,time_of_day
21098,1SnMNsCB9P3ExnrmK8zuba,Rah Guzar Saye,Faiz,0.0251,1.0,0.794,-7.96,1.0,0.94,0.01,0.993,4.0,172.311,Urdu,Stormy,Night
21099,2XusEXy12hAdjjBdt50tAs,Dil Men Unko Basae Baithe Hain,Nandi Duggal,0.06,10.0,0.11,-7.158,1.0,0.9,0.08,0.84,4.0,120.076,Urdu,Cloudy,Night
21100,6w70cIZixugw6v8PaJ37Fq,Eik Jungle Mein,Lubna Nadeem|Shaheen Ansari,0.07,6.0,0.51,-4.651,0.0,0.6,0.53,0.41,4.0,130.036,Urdu,Clear,Evening
21101,5xP0J8tg3feX9LMqIFO35J,Hamara Pass Rahen Ya Kinara Kar Jaeen,Pt. Govind Prasad Jaipurwale|Dilraj Kaur,0.001,1.0,0.148,-13.708,1.0,0.34,0.17,0.477,4.0,199.99,Urdu,Foggy,Night
21102,2uf92WI6nOdPLDLwujLeE1,Kakalon Ko Na Yun,Mehdi Hassan,0.0849,4.0,0.416,-6.506,0.0,0.17,0.43,0.089,4.0,150.038,Urdu,Foggy,Night
21103,2b3KDgjeqqrq6y87r4WA6S,Ho Allah Ho Allah,ALLAN FAKIR,0.016,11.0,0.2,-12.383,1.0,0.9,0.29,0.52,4.0,170.03,Urdu,Cloudy,Night
21104,1S5BRwptAohokfiSG51tir,Shaam Ho Jaam Ho Suboo Bhi Ho,Manna Dey,0.084,11.0,0.43,-13.649,1.0,0.502,0.38,0.171,4.0,154.965,Urdu,Cloudy,Night
21105,2vKvpLZiyvJRonvgUasVt2,Mere Dil Men Hai Yaad Mohd,Khursheed Ahmed,0.09,1.0,0.28,-8.681,1.0,0.8,0.98,0.63,4.0,158.974,Urdu,Sunny,Afternoon
21106,7ikkcMMWETjiSYMq3lNf1i,Mein Wee Janan,Tina Sani,0.02,0.0,0.973,-6.059,1.0,0.367,0.07,0.915,4.0,112.003,Urdu,Rainy,Morning
21107,2EGNHVWzFgcLEdA9tjweov,Jisne Diya Tan Ko,Master Habib Nizami Qawwal,0.049,8.0,0.12,-11.847,1.0,0.484,0.7,0.657,4.0,169.144,Urdu,Clear,Night
21108,5SKZpOlW530Os5K8vURz3n,Tera Saaya Mere Haath,Bilqees Khanum,0.027,9.0,0.045,-5.098,1.0,0.145,0.22,0.131,4.0,155.982,Urdu,Foggy,Night
21109,3yb3mZKwzLRAideiPnIB7z,Bheempalasi,Ustad Fateh Ali Khan,0.037,9.0,0.287,-12.564,1.0,0.305,0.06,0.152,4.0,144.998,Urdu,Foggy,Night
21110,4mtmXwTdLHyyMggSxej6pQ,Hansi Achhi Nahi Lagti,Shankar Shambhu Qawwal,0.07,0.0,0.223,-11.896,1.0,0.172,0.58,0.695,4.0,164.955,Urdu,Clear,Night
21111,5ML1iN534upF7tvv4lA00R,Ho Tanha Mera Man,Gul Bahar Bano,0.0,7.0,0.94,-11.262,0.0,0.0,0.69,0.99,4.0,113.25,Urdu,Rainy,Morning
21112,6J3ANY7u8j88GyxY68zFTs,Ho Jeth Ji Aaj,Nahid Akhtar,0.0553,1.0,0.658,-5.741,1.0,0.886,0.83,0.888,4.0,159.736,Urdu,Sunny,Afternoon
21113,4NDASDxPJuH0uqfR7FttM0,Megh - Teen Taal,Ustad Fateh Ali Khan,0.077,3.0,0.04,-5.271,1.0,0.6,0.86,0.72,4.0,220.046,Urdu,Cloudy,Evening
21114,0vqJFI3wDnW22rUQ15J8R7,"Pyar Karne Ka Zamana Hoga (from ""Maazi Hal Mustaqbil"")",Ghulam Abbas|Mehnaz,0.0374,2.0,0.434,-9.14,1.0,0.286,0.27,0.883,4.0,151.962,Urdu,Foggy,Night
21115,2pBzxyc3ErgWreBeRUXsIB,Nazaron Se Karoge Door Agar,Surekha Kothari,0.028,6.0,0.03,-2.279,0.0,0.9,0.62,0.12,4.0,110.495,Urdu,Sunny,Evening
21116,37kj4uRvoMmXUnqFRjnTw4,Koi Aanchal Ko Ghunghat,Mehnaz,0.02,4.0,0.895,-3.336,1.0,0.719,0.39,0.907,4.0,190.03,Urdu,Clear,Night
21117,0EIpotWz4pcYuenvL4c6lQ,"Main Ne Pehle Hi Kaha Tha (from ""Baat Pohnchi Teri Jawani Tak"")",Noor Jehan,0.065,2.0,0.079,-8.657,1.0,0.909,0.88,0.281,4.0,134.983,Urdu,Sunny,Afternoon
21118,75lIa34lTEjerHr0eFHKql,Dil Mein Ek Lehar Si Uthi,Ghulam Ali,0.01,6.0,0.04,-10.993,0.0,0.3,0.82,0.22,4.0,171.866,Urdu,Clear,Night
21119,2j2JlYzQxSZzdcrpgQK02p,Phir Sawan Rut Ki,Nayyara Noor,0.0772,3.0,0.5,-3.321,1.0,0.1,1.0,0.6,4.0,179.98,Urdu,Clear,Night
21120,3SePxSIyPM1asPSgunRsGr,Zinda Rahe To Kya,Nahid Akhtar,0.1,2.0,0.134,-11.33,1.0,0.557,0.79,0.001,4.0,130.624,Urdu,Cloudy,Evening
21121,15q38RpXJ9jqoIZkANIYxj,"Tere Sang Dosti (from ""Zindagi"")",A.Nayyar|Mehnaz,0.016,9.0,0.42,-4.317,1.0,0.8,0.73,0.7,4.0,169.031,Urdu,Sunny,Afternoon
21122,5xsLJMbLBAcF5oNBkNFpn4,Tere Ishq Ki Inteha,Malika Pukhraj,0.045,0.0,0.929,-9.227,0.0,0.073,0.54,0.172,4.0,159.983,Urdu,Rainy,Morning
21123,4DwjllJ0kr5W6coEDABfNr,Dekhtey Hain Raqs,Munni Begum,0.08,7.0,0.84,-6.019,1.0,0.8,0.82,0.52,4.0,152.984,Urdu,Sunny,Afternoon
21124,6UhOgzEDUP3PQCl1bFZLyE,Sawan Ke Din Aaye,Nahid Akhtar,0.037,1.0,0.871,-10.386,1.0,0.858,0.65,0.569,4.0,155.081,Urdu,Sunny,Afternoon
21125,2CyP6m9EkMxBVGHxLJb67E,Kiya Huwa Dil Pe Sitam,"Triple ""S"" Sisters",0.035,9.0,1.0,-4.635,1.0,0.7,0.96,0.5,4.0,153.942,Urdu,Clear,Evening
21126,0xwhX8kRGvHibbLPiNp70y,Mujh Ko Tanha Rehne Do,Ghulam Ali,0.0344,6.0,0.956,-7.264,1.0,0.759,0.08,0.112,4.0,149.698,Urdu,Clear,Night
21127,7Cfct4wPcATZ4QrD1mv2fJ,Yaad Aata Hai,Habib Wali Muhammad,0.0789,9.0,0.172,-11.507,1.0,0.691,0.28,0.256,4.0,213.956,Urdu,Cloudy,Night
21128,7ccaDEwQMjWyxelqJYxwFP,Sab Qatel Hoke,Farida Khanum,0.023,1.0,0.1,-11.592,1.0,1.0,0.45,0.83,4.0,212.07,Urdu,Cloudy,Evening
21129,5WVFdFAiwfeZSF2e1OBIbZ,"Mere Sajna Kahe Ko (From ""Faisla"" )",Nahid Akhtar,0.06,1.0,0.559,-13.989,1.0,0.386,0.26,0.198,4.0,119.02,Urdu,Foggy,Night
21130,0EIpYhq9CMboP1P4ZSPqKq,Jab Aagai Jawani,Master Habib Nizami Qawwal,0.0161,1.0,0.84,-3.382,1.0,0.2,0.25,0.8,4.0,143.97,Urdu,Rainy,Morning
21131,1cpKG6pDeTvGO35TNG44qf,Ho Jawan Qurban,Muhammad Alam Lohar,0.05,7.0,0.456,-3.616,0.0,0.815,0.56,0.427,4.0,160.037,Urdu,Cloudy,Evening
21132,2sAXnOTFLhktp0T9hSShJI,Sirf Ishq-o-Tabassum,Nahid Akhtar,0.0996,2.0,0.799,-11.34,1.0,0.165,0.21,0.255,4.0,218.87,Urdu,Rainy,Morning
21133,7lYY4WVNoFbjCalAPI0R3B,Aesi Bheegi Suhani Raat Mein,Habib Wali Muhammad,0.09,4.0,0.99,-7.603,0.0,0.0,0.01,0.4,4.0,123.993,Urdu,Rainy,Morning
21134,5lnRqbOjexW13ewvg9JX6Y,Ajmer Ka Mehekta Chaman,Sabri Brothers,0.018,0.0,0.633,-4.111,1.0,0.528,0.01,0.357,4.0,151.976,Urdu,Clear,Night
21135,5Xc4OqzvIRRvlvhEbdpQuW,Himmat-E-Ilteeja Nahin,Ali Bux Zahoor,0.074,8.0,0.896,-9.331,0.0,0.302,0.98,0.622,4.0,130.021,Urdu,Rainy,Morning
21136,5COb5Aizk7Wms6ybhpYJIn,Preshan Hoon Ke Meri,Mehdi Hassan,0.0206,1.0,0.623,-6.304,1.0,0.801,0.5,0.671,4.0,159.958,Urdu,Stormy,Evening
21137,0TORbYNQ3VzxsA8hhrgLmz,Teri He Nazar,Munni Begum,0.0424,2.0,0.28,-9.338,1.0,0.8,0.08,0.33,4.0,150.014,Urdu,Cloudy,Night
21138,3pSIeo4FRBxRUm6pslJnhX,Za Rehmat Kun Nazar,Saeed Hashmi,0.01,4.0,0.983,-10.409,0.0,0.429,0.86,0.065,4.0,140.032,Urdu,Clear,Night
21139,4bLYe4QZxHf0rAGD0OwOIv,Kyun Na Tujhe Pyar Karoon,Noor Jehan|Rajab Ali,0.09,1.0,0.08,-3.941,1.0,0.4,0.68,0.92,4.0,120.046,Urdu,Clear,Night
21140,7LGTuVJgD3tGVm2tmBb5Lp,Ishq Ka Raaz,Abida Parveen,0.05,8.0,0.594,-12.582,1.0,0.812,0.79,0.073,4.0,159.984,Urdu,Sunny,Afternoon
21141,7nUAHij7tN3aBFaeEqKhMt,Chupke Chupke Raat Din,Ghulam Ali,0.0225,4.0,0.84,-7.534,0.0,0.0,0.73,0.81,4.0,129.85,Urdu,Rainy,Morning
21142,6mfV5Pq5YHRyfJcpDYdkDC,Pyar Bhare Do Sharmeelay,Mehdi Hassan,0.02,1.0,0.295,-13.971,1.0,0.819,0.58,0.189,4.0,147.897,Urdu,Cloudy,Evening
21143,2lBoHyt5P46nmRPxhKMgi0,Dua Ye Mang Keh,pervez mehdi,0.02,1.0,0.34,-13.328,0.0,0.1,0.83,0.0,4.0,113.919,Urdu,Clear,Night
21144,1SH9URfgAHLJQMQ9cHmclM,Rang Baten Karen,Abida Parveen,0.06,5.0,0.872,-6.286,0.0,0.064,0.66,0.35,4.0,120.066,Urdu,Rainy,Morning
21145,7EQVEmyLiF48aKd4BNTOC1,Ibn-e-Maryam Huwa Kare Koi,Nighat Akbar,0.0254,10.0,0.261,-11.979,1.0,0.789,0.94,0.992,4.0,113.041,Urdu,Sunny,Afternoon
21146,772jSBvdZBHSDQHARUyjXT,Rab Tere Mehboob Ka,Khursheed Ahmed,0.09,2.0,0.8,-13.573,1.0,0.7,0.8,0.18,4.0,212.818,Urdu,Clear,Evening
21147,17sk0UAcAW74ApGUKgwIfe,Wasaf Rukh Unka Kya,Mohd Saddiq Ismail,0.04,9.0,0.363,-2.367,1.0,0.718,0.18,0.985,4.0,155.089,Urdu,Cloudy,Night
21148,464yjoRS8Rl0WT8WbVYSHN,Koi Haseen Nigahen,Sabri Brothers,0.093,11.0,0.61,-12.071,0.0,0.7,0.52,0.48,4.0,180.122,Urdu,Clear,Evening
21149,3cvzX0T7G769WSchc3XkVk,Battakh Meri,Lubna Nadeem,0.0831,1.0,0.054,-10.799,1.0,0.714,0.41,0.206,4.0,172.066,Urdu,Cloudy,Evening
21150,3oWlkQAfhzrv1rGUQc7vaC,Sunder Komal,Sabina Yasmeen,0.01,7.0,0.24,-8.533,1.0,0.9,0.8,0.87,4.0,115.013,Urdu,Sunny,Afternoon
21151,2ctYnYixafjkaaZCQn9J3C,Catch Me If You Can,Nahid Akhtar,0.004,9.0,0.686,-4.261,1.0,0.274,0.57,0.203,4.0,125.959,Urdu,Rainy,Night
21152,2Aw0GyefySnOoZAHSuhfve,Raag Hameer,Munawar Ali Khan,0.02,0.0,0.84,-2.492,0.0,0.2,0.24,0.68,4.0,166.025,Urdu,Rainy,Morning
21153,3VfDZa7X4L3qRjiGUQVLox,Saiyyan Jee Ke Nainon Se,Runa Laila,0.02,2.0,0.053,-4.443,0.0,0.145,0.68,0.983,4.0,139.992,Urdu,Clear,Night
21154,1CnZFrL8KooUaoAVRMOsJp,Jab Ka Sab Unse Milenge,Nurjahan Begum,0.1,11.0,0.65,-13.435,1.0,0.9,0.15,0.44,4.0,139.978,Urdu,Stormy,Night
21155,1xZdzryqfq4fwMrwiBm3la,Tera Jeevan Bahta Pani,Nurjahan Begum,0.023,0.0,0.162,-6.025,0.0,0.697,0.45,0.125,4.0,220.04,Urdu,Cloudy,Evening
21156,323FOBAt3jvuskO5f1qAWp,Baithe Baithe Bazm Mein,M. Kaleem,0.0249,7.0,0.57,-7.813,1.0,0.2,0.6,1.0,4.0,120.055,Urdu,Clear,Night
21157,6lkqAVQHiOoInIO7Tb1Ifj,Sham Aai,Tina Sani|Habib Wali Muhammad,0.057,8.0,0.977,-13.689,0.0,0.328,0.73,0.365,4.0,160.013,Urdu,Rainy,Morning
21158,21B8saMoeCRge3MowRZk9T,Yari Hai Imaan Mera,Manna Dey,0.0929,2.0,0.74,-11.148,0.0,0.0,0.93,0.67,4.0,165.046,Urdu,Rainy,Morning
21159,6XwdDMMqo5U9KhIFxMbEda,Pehley Hi Kab Aziz Thi,Mehdi Hassan,0.0431,1.0,0.895,-8.486,1.0,0.338,0.85,0.617,4.0,113.307,Urdu,Rainy,Morning
21160,6G1OOICYFYxZBk5GuUI5xN,Jab Tere Nain,Mehdi Hassan,0.01,0.0,0.88,-13.988,0.0,0.9,0.5,0.5,4.0,130.055,Urdu,Stormy,Evening
21161,0yczfZTdBj57z13Pczhpsj,Mil Jana Mere Ho Jana,Seema Siddiqi,0.059,2.0,0.419,-11.503,1.0,0.82,0.55,0.466,4.0,180.074,Urdu,Cloudy,Evening
21162,6zpn3GGcQNdCbGHPUhqNWJ,Kat Ta Hai Gala Din Mein,Master Abdul Wahid,0.053,4.0,0.62,-7.483,1.0,0.9,0.59,0.51,4.0,134.964,Urdu,Stormy,Evening
21163,3ya7XNtYZkkKHB1syow1jL,Sajda Kiya Nirala,Rajab Ali,0.075,11.0,0.4,-9.948,0.0,0.497,0.07,0.256,4.0,114.483,Urdu,Clear,Night
21164,6RiJQNctTQRJTlXHQGyLJM,Unka Ishara,Nayyara Noor,0.051,8.0,0.2,-3.168,1.0,0.6,0.19,0.47,4.0,179.976,Urdu,Cloudy,Night
21165,4s3kAMpuyNahNwDftcYYFw,Aise Chup Hain Ke,Ghulam Ali,0.03,0.0,0.397,-10.331,1.0,0.317,0.53,0.792,4.0,160.12,Urdu,Clear,Night
21166,66D2nDt9ePENOa9rtim9vw,Pyar Karna Sikhado,Ismail Azad Qawwal,0.048,1.0,0.17,-4.455,1.0,0.9,0.17,0.14,4.0,121.709,Urdu,Cloudy,Night
21167,2fsH2w2olbGmKbqABY4C2l,Nat Behag - Teen Taal,Ustad Asad Ali Khan,0.002,10.0,0.587,-8.738,0.0,0.321,0.1,0.373,4.0,208.056,Urdu,Foggy,Night
21168,0Xb5rYl685Lkp4Vt8SOOka,Gul Khile Chand Raat,Noor Jehan,0.034,1.0,0.95,-12.919,1.0,0.2,0.93,0.72,4.0,126.677,Urdu,Rainy,Morning
21169,227YuSx6247MusNuv9x2Rj,Teri Nazar Hai,Tina Sani,0.01,5.0,0.032,-12.34,0.0,0.949,0.95,0.556,4.0,189.91,Urdu,Sunny,Evening
21170,5mKSj1HJhjWGD8mBMSQ2CM,Kya Bhala Mujhko (Live),Mehdi Hassan,0.0,11.0,0.47,-12.46,0.0,0.9,0.2,0.9,4.0,145.02,Urdu,Cloudy,Night
21171,1Ew5n2HA8hgcGY9oME4dsA,Deyar-E-Noor,Noor Jehan,0.0785,10.0,0.342,-5.612,1.0,0.962,1.0,0.166,4.0,161.016,Urdu,Sunny,Afternoon
21172,3BvmG7Q8FkYjoNiyP6FmkR,"Pyasa Tha Jeevan Mera (From  ""Naraaz"" )",Mohd Ali Shyhaki|Nahid Akhtar,0.0382,9.0,0.42,-4.155,0.0,0.3,0.11,0.83,4.0,190.069,Urdu,Foggy,Night
21173,1bcMXHKIGLuKuDdhX81t95,Sajna Khuda Kare,Nahid Akhtar,0.01,10.0,0.649,-2.872,1.0,0.34,0.46,0.984,4.0,153.213,Urdu,Rainy,Night
21174,7lFevJF9dnxri2Y9WBqncT,Khudi Ka Sire Nihan,Mohammad Saeed|Others,0.09,9.0,0.95,-13.164,0.0,0.7,0.56,0.1,4.0,160.006,Urdu,Clear,Evening
21175,75TR1m2SkBFKIGgSSAlxbl,Kal Tak Jo Kehte Thay Apna,Noor Jehan,0.0791,11.0,0.562,-12.302,1.0,0.884,0.55,0.331,4.0,190.41,Urdu,Stormy,Evening
21176,0WnSnUp7m3t984V9EiHp9I,Charagh Ban Ke,Tina Sani,0.062,4.0,0.28,-12.599,1.0,0.2,0.17,0.26,4.0,180.33,Urdu,Foggy,Night
21177,05FoHQg56dImZtC6ienSQb,Dasne Lage Hain Hain Khawab,Mumtaz Shirazi,0.083,6.0,0.223,-12.447,0.0,0.897,0.72,0.87,4.0,166.878,Urdu,Sunny,Evening
21178,3t6lFJOrORKDGCZBi7jij1,Woh Jo Ke Ahd-E-Mohabbat,Mehdi Hassan,0.07,11.0,0.76,-8.187,0.0,0.3,0.12,0.71,4.0,118.013,Urdu,Rainy,Morning
21179,6ZaFdczs8vYaurzONzS4p7,Bol Ke Lab (Tapish),Tina Sani,0.0271,1.0,0.82,-12.694,1.0,0.035,0.85,0.207,4.0,130.024,Urdu,Rainy,Morning
21180,7bze5oZZUuBLIaDSW7Cp6f,Sitamgar Ne Mujhe Taal Diya,Ismail Azad Qawwal,0.072,9.0,0.13,-12.647,1.0,0.5,0.55,0.19,4.0,214.814,Urdu,Clear,Night
21181,4JiyzSrV2UlBYlCnxq2lg3,Abke Baras Jo Phool,Surekha Kothari,0.0055,3.0,0.166,-11.965,1.0,0.002,0.14,0.422,4.0,135.036,Urdu,Foggy,Night
21182,5gTBrFjOMoAWoysD7A03uD,Khoaja Tore Tarse Khali Na,Nurjahan Begum,0.06,8.0,0.07,-8.119,1.0,0.1,0.47,0.37,4.0,219.942,Urdu,Foggy,Night
21183,6G1PYpOLmoI2v61n8LDcjA,Nematen Banta Jis Taraf,Khursheed Ahmed,0.06,0.0,0.66,-8.515,1.0,0.6,0.9,0.12,4.0,117.931,Urdu,Clear,Evening
21184,4QAEID6GAHvMgubX7hNIo6,Zeelaf - Teen Tall,Badar Uz Zaman|Qamar Uz Zaman,0.004,1.0,0.153,-4.692,1.0,0.91,0.99,0.664,4.0,115.058,Urdu,Sunny,Afternoon
21185,25T6okFo8HvxmgV07JqwKm,Tum Aaye Ho Na,Amir Ali,0.059,1.0,0.18,-10.348,1.0,0.6,0.53,0.68,4.0,143.01,Urdu,Cloudy,Evening
21186,3nLGFGJ3PwgHKsCitpEBK6,Apne Maula Ki Main Jogan,M. Kaleem,0.054,3.0,0.217,-13.179,1.0,0.746,0.42,0.482,4.0,154.996,Urdu,Cloudy,Evening
21187,0X3nXR9NmYTQ1oEgOns9cR,Qahar To Bar Bar Hota Hai,Nighat Akbar,0.006,0.0,0.51,-3.924,1.0,0.6,0.51,0.59,4.0,139.051,Urdu,Clear,Evening
21188,1iHxm3T6du7XCbpdSmr9EC,"Khawab Phir Khawab Hai (From ""Naraz"")",Mehdi Hassan,0.046,1.0,0.661,-5.768,1.0,0.198,0.27,0.437,4.0,192.07,Urdu,Rainy,Night
21189,7kfKT6xWxSbICKF3Ht7O1O,Pyar Ka Gul Khila,Shabbir Kumar,0.021,11.0,0.09,-12.492,1.0,0.8,0.12,0.58,4.0,195.948,Urdu,Cloudy,Night
21190,5ctOGLR9hMajGdIPfp5Qme,Kiya Mujhe Ishq Ne,Bilqees Khanum,0.0289,0.0,0.361,-8.236,0.0,0.793,0.55,0.748,4.0,159.999,Urdu,Cloudy,Evening
21191,2N2qZS1ijAfrX2FZh70Fc7,Wara Faana Laka Zikrika,Muzaffar  Warsi,0.002,2.0,0.35,-11.142,1.0,0.8,0.33,0.14,4.0,198.574,Urdu,Cloudy,Night
21192,39ekjs6RAvmOo3OMQmiVaB,Padhakar Darud,Khurshid Aalam,0.05,1.0,0.37,-4.938,1.0,0.4,0.11,0.55,4.0,120.017,Urdu,Clear,Night
21193,0I8b3XWaSgtNTxoEthZoSv,Aake Wabasta Hain,Noor Jehan,0.0805,3.0,0.948,-9.506,0.0,0.177,0.85,0.416,4.0,181.885,Urdu,Rainy,Morning
21194,4M72zDSTeTd3QxbAgBzj3l,Tilawat,Farhat Shuja,0.0913,5.0,0.59,-9.426,1.0,0.2,0.17,0.85,4.0,179.965,Urdu,Foggy,Night
21195,6OZsuYwfWXxsU1wLFaYGt2,"Yaar Milega Qarar Milega (from ""Hawaldaar"")",Nahid Akhtar,0.0736,1.0,0.74,-3.847,1.0,0.1,0.05,0.97,4.0,134.972,Urdu,Rainy,Morning
21196,3lLA4gqcXbxEpIns1T87TW,Marize Mohabbat Unhen,Munni Begum,0.04,6.0,0.936,-11.809,1.0,0.055,0.7,0.21,4.0,145.067,Urdu,Rainy,Morning
21197,68d8owouAujxmxxNUxmCqy,Yeh Dil Yeh Pagal Dil,Ghulam Ali,0.056,11.0,0.082,-13.169,1.0,0.706,0.33,0.54,4.0,155.014,Urdu,Cloudy,Night
21198,1stliv8IKu8pENdrPYm1IW,Ghar Mein Roshan,Afshan Ahmed,0.06,11.0,0.16,-8.611,1.0,0.7,0.75,0.75,4.0,183.99,Urdu,Cloudy,Evening
21199,5bf5ilynxdB4yjYv7UxHOk,Aaj Mohd Aaye More Ghar,Khursheed Ahmed,0.03,0.0,0.657,-2.794,1.0,0.361,0.28,0.262,4.0,140.105,Urdu,Rainy,Night
21200,7eKHl5o0OuOUJkReheD5DD,Aaj Nahin Dil Bas Mein,Mehnaz,0.057,11.0,0.63,-9.931,0.0,0.4,0.35,0.8,4.0,147.939,Urdu,Clear,Night
21201,4QvS35XmDq7H3PBYqVDJYE,Chaman Mein Bahar,Ghulam Ali,0.01,1.0,0.331,-4.333,1.0,0.997,0.1,0.42,4.0,142.932,Urdu,Cloudy,Night
21202,56UONuGA3LtfTcgjsM3sGZ,Mere Ghaus Piya Sarkar,Sabri Brothers,0.008,9.0,0.68,-6.434,1.0,0.294,0.53,0.171,4.0,129.994,Urdu,Rainy,Night
21203,6RUtT0Esbb3aCmkPzYYgn5,Neem Khwabi Ka,Musarrat Nazir,0.007,2.0,0.43,-3.922,0.0,0.5,0.29,0.73,4.0,139.922,Urdu,Clear,Night
21204,2lo13T2WrMatBsf0oV4BZw,Shankra,Roshan Ara Begum,0.0361,9.0,0.42,-6.714,1.0,0.1,0.41,0.23,4.0,159.964,Urdu,Foggy,Night
21205,2AjZAynOUymgsDjnoMxMEu,Ae Jazba-e-Dil,Nayyara Noor,0.03,1.0,0.998,-13.62,1.0,0.352,0.41,0.738,4.0,155.023,Urdu,Rainy,Morning
21206,4buwNzk45fkyvRyHD9IIif,Guzra Wo Jidar Se,Mohammad Azam Chishti,0.0338,7.0,0.69,-12.195,0.0,0.1,0.31,0.04,4.0,146.122,Urdu,Rainy,Night
21207,3tsC2LdQ8pJVi1jaE06yXy,Bin Baarish,Mehdi Hassan,0.08,1.0,0.018,-6.427,1.0,0.071,0.4,0.863,4.0,144.991,Urdu,Foggy,Night
21208,3yDEakNGEzRrSau3LOroOB,Laut Aao Mere Pardesi,Noor Jehan,0.0197,10.0,0.68,-7.737,0.0,0.4,0.55,0.12,4.0,124.059,Urdu,Clear,Night
21209,5HPNxTJUk8OnXefC6v6lXP,Gaur Sarang - Teen Taal,Ustad Umrao Bundu khan,0.1,8.0,0.202,-7.534,0.0,0.379,0.22,0.276,4.0,129.724,Urdu,Foggy,Night
21210,1MykOvegckAGgSDYCKoufO,Hansdhuni - Teen Taal,Roshan Ara Begum,0.031,9.0,0.45,-6.904,0.0,0.1,0.16,0.3,4.0,193.952,Urdu,Foggy,Night
21211,4KSpPOKKyBUyX58K2b17Mi,Thoda Thoda Chan Wekheya,"Triple ""S"" Sisters",0.0898,11.0,0.6,-8.194,0.0,0.3,0.24,0.75,4.0,148.046,Urdu,Foggy,Night
21212,1A6KL473CiptvNt4AM6bVl,Sair Hai Tujh Se Meri,Abida Parveen,0.0383,0.0,0.153,-12.663,1.0,0.728,0.23,0.947,4.0,141.981,Urdu,Cloudy,Night
21213,1NBjamOniNvx2SmzNvRZzN,Raag Durga (Live).,Ajoy Chakrwarti,0.0542,1.0,0.34,-10.398,1.0,0.4,0.04,0.32,4.0,120.988,Urdu,Clear,Night
21214,5gt561BX5nO6VAxnjiZ7VS,Ab To Faraq Subah Mein,Bakhteyar Ahmed,0.0465,9.0,0.63,-9.905,1.0,0.337,0.24,0.446,4.0,164.053,Urdu,Rainy,Night
21215,3QU7GTpW7rcFLU2Hw08FNj,Yeh Mojeza Bhi Mohabbat,Mehdi Hassan,0.022,10.0,0.24,-11.815,1.0,1.0,0.24,0.16,4.0,126.97,Urdu,Cloudy,Night
21216,2rzI1dnLTrX6Y2kkpyCBtD,O' Sohne Yaar,Nahid Akhtar,0.09,9.0,0.475,-4.103,1.0,0.095,0.73,0.118,4.0,153.82,Urdu,Clear,Night
21217,48Q8prHa0MyrzqYTXTOs5E,Mohabbat Na Hoti To,Sabri Brothers,0.0844,9.0,0.55,-10.919,1.0,0.5,0.6,0.65,4.0,133.075,Urdu,Clear,Night
21218,3SYOYxswQgC1cjVF7Sb3ik,Chum Lu Huse Janana,Abdur Usuf Qawwal,0.0323,7.0,0.234,-5.815,1.0,0.148,0.5,0.236,4.0,175.998,Urdu,Clear,Night
21219,6Z1NNG139NaTqzdjGdB0CU,Kis Naam Se Pukaron,Arifa Siddiqi,0.062,1.0,0.04,-11.414,0.0,0.5,0.12,0.05,4.0,150.091,Urdu,Clear,Night
21220,3iJZgS1PQ0HIj4WFBuQ8zN,Karishma Kapade Ka,Khurshid Aalam,0.057,1.0,0.057,-3.643,0.0,0.381,0.1,0.169,4.0,136.027,Urdu,Foggy,Night
21221,3XOVQmGE8aPYRr1YR0YEIO,Ya Moenuddin Ajmeri,Khurshid Aalam,0.04,6.0,0.58,-9.087,0.0,0.7,0.86,0.41,4.0,128.202,Urdu,Clear,Evening
21222,3a9Ncymp5FbujoeoWY0QXw,Sham Ko Subah Chaman (Live),Ghulam Ali,0.02,4.0,0.276,-7.816,0.0,0.211,0.24,0.225,4.0,132.006,Urdu,Foggy,Night
21223,7bJ677c0pod3kiULAm9uMs,Mohabbat Karne Wale (Live),Farida Khanum,0.044,2.0,0.8,-2.218,1.0,0.4,0.67,0.08,4.0,178.043,Urdu,Clear,Night
21224,4ijZnrsSPhdcCDmYO7DPJ1,Yeh Kya Ke Ek Jahan,Saiyyan Chaudhry,0.01,11.0,0.87,-6.728,0.0,0.9,0.87,0.91,4.0,142.948,Urdu,Sunny,Evening
21225,1X1hm2LgU4QESi21fGhK6c,Aaj Yeh Kaun Sa,Ustad Hamid Ali Khan,0.042,8.0,0.81,-5.351,0.0,0.044,0.48,0.291,4.0,219.948,Urdu,Rainy,Morning
21226,6UiSXwjgb9EDMDchpNI8aj,Ham Ne Hasraton Ke,Munni Begum,0.0315,1.0,0.4,-12.462,0.0,0.101,0.44,0.398,4.0,193.914,Urdu,Foggy,Night
21227,7JYzNwxG3wcqNlYajj3aBA,Badban Khulne Se Pehle,tahira syed,0.06,2.0,0.9,-4.613,1.0,0.9,0.07,0.48,4.0,148.064,Urdu,Stormy,Night
21228,5OfXels559B7CabCJbQZK8,Subh Tayba Men Hui,Saeed Hashmi,0.09,10.0,0.153,-2.671,1.0,0.129,0.46,0.248,4.0,140.042,Urdu,Foggy,Night
